1001N1100000000EQLCB,1001N1100000000EQLCE,0001F11000000000NCVC,30.0g*22.0mm*5000m,NC092009081514514917,690,3.3,NC152009081514515029,209.090909,30,1303,(null),1002,0001A8100000000012V3
1001N1100000000EQGT8,1001N1100000000EQGT9,0001F11000000000FYR1,3.9Y31000,NC092009081514514917,210000,500,NC122009081514514958,420,10,珠纤,(null),1003,0001A810000000000P78
1001N1100000000EQGT8,1001N1100000000EQGTA,0001F11000000000FYRD,3.0Y32000,NC092009081514514917,175000,500,NC122009081514514958,350,20,南纤,(null),1003,0001A810000000000P78
1001N1100000000EQGTB,1001N1100000000EQGTC,0001F11000000000FYR1,3.9Y31000,NC092009081514514917,105000,500,NC122009081514514958,210,10,珠纤,(null),1002,0001A810000000000P78
1001N1100000000EQGTB,1001N1100000000EQGTD,0001F11000000000FYRD,3.0Y32000,NC092009081514514917,140000,500,NC122009081514514958,280,20,南纤,(null),1002,0001A810000000000P78
1001N1100000000EQT0I,1001N1100000000EQT0J,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,19373,1,NC122009081514514958,19373,10,2012NGEQ/912209US 19.373MT,(null),1002,0001F1100000000A7WF6
1001N1100000000EQT0I,1001N1100000000EQT0K,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,77695,1,NC122009081514514958,77695,20,2012NGEQ/912209US 77.695MT,(null),1002,0001F1100000000A7WF6
1001N1100000000EQL20,1001N1100000000EQL21,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,99977,1,NC122009081514514958,99977,10,2013NGEQ/912025JP 99.977MT,(null),1002,0001F1100000000C30DM
1001N1100000000EQLSX,1001N1100000000EQLSY,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,99937,1,NC122009081514514958,99937,10,2013NGEQ/912025JP 99.937MT,(null),1002,0001F1100000000C30DM
1001N1100000000EQL22,1001N1100000000EQL23,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,99926,1,NC122009081514514958,99926,10,2013NGEQ/912025JP 99.926MT,(null),1002,0001F1100000000C30DM
1001N1100000000EV08E,1001N1100000000EV08F,0001F11000000002H65A,144mm*24.1mm*4200Pa(10000CU),NC372009081514514929,120,0,(null),0,10,(null),(null),1002,0001A810000000000PGM
1001N1100000000EYM05,1001N1100000000EYM06,0001F11000000000FYRD,3.0Y32000,NC092009081514514917,36404,500,NC122009081514514958,72.808,10,南纤,(null),1003,0001A810000000000P78
1001N1100000000EURV9,1001N1100000000EURVA,0001F11000000000FYRP,2.7Y35000,NC092009081514514917,99535,500,NC122009081514514958,199.07,10,2013NGEQ/912014US 99.535MT,(null),1002,0001F1100000000A7WF6
1001N1100000000EV030,1001N1100000000EV031,0001F11000000000FYRP,2.7Y35000,NC092009081514514917,99250,500,NC122009081514514958,198.5,10,2013NGEQ/912014US 99.25MT,(null),1003,0001F1100000000A7WF6
1001N1100000000EZLD8,1001N1100000000EZLD9,0001F11000000000FYSD,3.0Y32000,NC092009081514514917,198734,500,NC122009081514514958,397.468,10,2013NGEQ/912050US 198.734MT,(null),1003,0001F1100000000A7WF6
1001N1100000000EW2UK,1001N1100000000EW2UL,0001F11000000002F63R,32.0g*53.0mm*4000m,NC092009081514514917,1953.792,6.784,NC152009081514515029,288,10,(null),(null),1003,0001A8100000000011QZ
1001N1100000000EWSOA,1001N1100000000EWSOB,0001F11000000004DQ8C,27.0g*26.5mm*5000m,NC092009081514514917,150.255,3.5775,NC152009081514515029,42,10,130301-1,(null),1002,0001A8100000000011QZ
1001N1100000000EYCFG,1001N1100000000EYCFH,0001F11000000000FYRJ,3.0Y35000,NC092009081514514917,140000,1,NC122009081514514958,140000,10,南纤,(null),1002,0001A810000000000P78
1001N1100000000EYCFG,1001N1100000000EY9BY,0001F11000000000FYRJ,3.0Y35000,NC092009081514514917,34000,1,NC122009081514514958,34000,20,珠纤,(null),1002,0001A810000000000P78
1001N1100000000EYAF7,1001N1100000000EYAF8,0001F11000000002ZOWM,25.0g*26.5mm*4000m,NC092009081514514917,6996,2.65,NC152009081514515029,2640,10,0304-5,(null),1002,0001A8100000000012V3
1001N1100000000EYAF7,1001N1100000000EYAF9,0001F11000000000FYEV,30.0g*27.0mm*5000m,NC092009081514514917,17010,4.05,NC152009081514515029,4200,20,0301-4,(null),1002,0001A8100000000012V3
1001N1100000000EYAF7,1001N1100000000EYAFA,0001F11000000000NCVC,30.0g*22.0mm*5000m,NC092009081514514917,3930,3.3,NC152009081514515029,1190.909091,30,0301-2,(null),1002,0001A8100000000012V3
1001N1100000000EZ3LE,1001N1100000000EZ3LF,0001F11000000002ZOWM,25.0g*26.5mm*4000m,NC092009081514514917,2650,2.65,NC152009081514515029,1000,10,0301-3,(null),1002,0001A8100000000012V3
1001N1100000000EZE8S,1001N1100000000EZE8T,0001F11000000007185I,27.0g*26.5mm*5000m,NC092009081514514917,16027.2,3.5775,NC152009081514515029,4480,10,(null),(null),1003,0001F11000000003746Y
1001N1100000000EZFV2,1001N1100000000EZFV3,0001F11000000002V8Y9,26.5g*26.5mm*5000m,NC092009081514514917,15730.4,3.51125,NC152009081514515029,4480,10,(null),(null),1003,0001A8100000000011QZ
1001N1100000000EZI3B,1001N1100000000EZI3C,0001F11000000000LWOP,28.0g*26.5mm*5000m,NC092009081514514917,16145.92,3.71,NC152009081514515029,4352,10,(null),(null),1003,0001A810000000000WBJ
1001N1100000000EZOAG,1001N1100000000EZOAH,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,99884.1,1,NC122009081514514958,99884.1,10,2013NGEQ/912029 99.8841MT,(null),1002,0001F1100000000A7WEW
1001N1100000000F1O0G,1001N1100000000F1O0H,0001F11000000002H65A,144mm*24.1mm*4200Pa(10000CU),NC372009081514514929,600,0,(null),0,10,(null),(null),1002,0001A810000000000PGM
1001N1100000000F1O0G,1001N1100000000F1O0I,0001F1100000000BUTCJ,120mm*22.1mm*3200Pa,NC372009081514514929,30,0,(null),0,20,(null),(null),1002,0001A810000000000PGM
1001N1100000000F1XL8,1001N1100000000F1XL9,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,36376.55,3.51125,NC152009081514515029,10360,10,(null),(null),1003,0001A8100000000012V3
1001N1100000000F1XL8,1001N1100000000F1XLA,0001F11000000000LWP5,26.5g*53.0mm*5000m,NC092009081514514917,14157.36,7.0225,NC152009081514515029,2016,20,(null),(null),1003,0001A8100000000012V3
