1001N1100000000G92M0,SP221304231174,2013-04-23,0001A810000000000X41,1001,1001F11000000000MPUF,2013-04-23,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000G9761,SP221304231175,2013-04-23,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-04-23,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000G8EZM,SP221304231176,2013-04-23,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-04-23,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000G9764,SP221304231177,2013-04-23,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-04-23,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000G9767,SP221304231178,2013-04-23,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-04-23,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GE9H0,SP221305061184,2013-04-26,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-06,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GEDHN,SP221305061183,2013-05-06,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-05-06,1001F11000000000MPUJ,1001A810000000000CMX,厦烟4月订单,N
1001N1100000000GEJVE,SP221305061180,2013-05-06,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-06,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GEFJR,SP221305061179,2013-05-06,0001A810000000000P74,1001,1001F110000000055J9L,2013-05-06,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912059JP 98.524MT,N
1001N1100000000GEJVI,SP221305061181,2013-05-06,0001A810000000000P74,1001,1001F110000000055J9L,2013-05-06,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912084US 199.7331MT,N
1001N1100000000GEFJT,SP221305061182,2013-05-06,0001A810000000000P74,1001,1001F110000000055J9L,2013-05-06,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912077US 199.18MT,N
1001N1100000000GJUAM,SP221305101185,2013-05-10,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-05-10,1001F11000000000MPUJ,1001A810000000000CMX,厦烟4月订单,N
1001N1100000000GV3PS,SP221305151186,2013-05-15,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-05-15,1001F11000000000MPUJ,1001A810000000000CMX,厦烟5月订单,N
1001N1100000000GUYND,SP221305151187,2013-05-15,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-15,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GX03K,SP221305201188,2013-05-20,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GXCX1,SP221305201189,2013-05-20,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-05-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GWQBX,SP221305201190,2013-05-20,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-05-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GXCX4,SP221305201191,2013-05-20,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-05-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GXZUY,SP221305211192,2013-05-21,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-05-21,1001F11000000000MPUJ,1001A810000000000CMX,龙烟5月丝束采购,N
1001N1100000000GY07S,SP221305211193,2013-05-21,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-05-21,1001F11000000000MPUJ,1001A810000000000CMX,厦烟5月丝束采购,N
1001N1100000000GY09A,SP221305211194,2013-05-21,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-05-21,1001F11000000000MPUJ,1001A810000000000CMX,厦烟5月订单,N
1001N1100000000GY1R5,SP221305211195,2013-05-21,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-05-21,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GXY2A,SP221305211196,2013-05-21,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-21,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GY1R9,SP221305211197,2013-05-21,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-05-21,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GYPK8,SP221305211199,2013-05-21,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-05-21,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000GYWAK,SP221305221201,2013-05-22,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-05-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000H2227,SP221305271202,2013-05-27,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-05-27,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000H3CI0,SP221305281203,2013-05-28,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-28,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000H3FAB,SP221305281204,2013-05-28,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-28,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000H4B4F,SP221305291205,2013-05-29,0001A810000000000X41,1001,1001F11000000000MPUF,2013-05-29,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000H4I20,SP221305291206,2013-05-29,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-05-29,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000H50FI,SP221305301207,2013-05-30,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-05-30,1001F11000000000MPUJ,1001A810000000000CMX,厦烟5月订单,N
1001N1100000000H5IAE,SP221305311208,2013-05-31,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-05-31,1001F11000000000MPUJ,1001A810000000000CMX,厦烟5月订单,N
1001N1100000000HB2KD,SP221306061209,2013-06-06,0001A810000000000X4F,1001,1001F110000000055J9L,2013-06-06,1001F110000000055J9L,1001A810000000000CMX,Lp20130104 480rolls,N
1001N1100000000HEPQC,SP221306071210,2013-06-07,0001A810000000000P74,1001,1001F110000000055J9L,2013-06-07,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912059JP 98.44MT,N
1001N1100000000HEMN9,SP221306071211,2013-06-07,0001A810000000000P74,1001,1001F110000000055J9L,2013-06-07,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912084US 99.5775MT,N
1001N1100000000HEL44,SP221306071212,2013-06-07,0001A810000000000P74,1001,1001F110000000055J9L,2013-06-07,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912077US 196.634MT,N
1001N1100000000HEMNB,SP221306071213,2013-06-07,0001A810000000000P74,1001,1001F110000000055J9L,2013-06-07,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912077US 99.342MT,N
1001N1100000000HGDOK,SP221306131214,2013-06-13,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-06-13,1001F11000000000MPUJ,1001A810000000000CMX,厦烟6月订单,N
1001N1100000000HL7XB,SP221306171215,2013-06-17,0001A810000000000X41,1001,1001F11000000000MPUF,2013-06-17,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HLCLW,SP221306171216,2013-06-17,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-06-17,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HMPN7,SP221306191220,2013-06-19,0001A810000000000X41,1001,1001F11000000000MPUF,2013-06-19,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HMY7B,SP221306191221,2013-06-19,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-06-19,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HMY7D,SP221306191222,2013-06-19,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-06-19,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HO3AY,SP221306201223,2013-06-20,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-06-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HOMQ5,SP221306201224,2013-06-20,0001F11000000003746Y,1001,1001F11000000000MPUF,2013-06-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HO3X8,SP221306201225,2013-06-20,0001A810000000000X41,1001,1001F11000000000MPUF,2013-06-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
